Symbol,Volume,Market Cap,P/E Ratio,a,b,c,d,e,Volatility,Description
BALL,2050803,16137322496,20.406376,0.3286471664905548,0.8489093780517578,2.0430078506469727,-0.9400370121002197,-0.17025889456272125,0.3105,"Ball Corporation is an American company headquartered in Westminster, Colorado. It is best known for its early production of glass jars, lids, and related products used for home canning. Since its founding in Buffalo, New York, in 1880,[2] when it was known as the Wooden Jacket Can Company, the Ball company has expanded and diversified into other business ventures, including aerospace technology. It eventually became the world's largest manufacturer of recyclable metal beverage and food containers.
"
CRL,499734,9326780416,19.290562,0.2309952974319458,0.6822370290756226,1.5614590644836426,-0.7175965309143066,-0.16196230053901672,0.2983,"Charles River Laboratories International, Inc., is an American pharmaceutical company specializing in a variety of preclinical and clinical laboratory, gene therapy and cell therapy services for the Pharmaceutical, Medical device and Biotechnology industries.[2] It also supplies assorted biomedical products, outsourcing services, and animals for research and development in the pharmaceutical industry (for example, contract research organization services) and offers support in the fields of basic research, drug discovery, safety and efficacy, clinical support, and manufacturing.
"
DE,1431170,110073978880,11.33116,0.2906004786491394,0.8581315875053406,1.997328519821167,-0.9191551208496094,-0.11673878133296967,0.2427,"Deere & Company, doing business as John Deere (/ˈdʒɒnˈdɪər/), is an American corporation that manufactures agricultural machinery, heavy equipment, forestry machinery, diesel engines, drivetrains (axles, transmissions, gearboxes) used in heavy equipment, and lawn care equipment. It also provides financial services and other related activities.
"
LMT,1243353,112473202688,16.605862,0.2621985971927643,0.7421429753303528,1.6522996425628662,-0.7524169683456421,-0.06617949903011322,0.217,"The Lockheed Martin Corporation is an American aerospace, arms, defense, information security, and technology corporation with worldwide interests. It was formed by the merger of Lockheed Corporation with Martin Marietta in March 1995. It is headquartered in North Bethesda, Maryland, in the Washington, D.C. area. As of January 2022, Lockheed Martin employs approximately 115,000 employees worldwide, including about 60,000 engineers and scientists.[3]
"
CPT,777968,9670249472,44.39706,0.17077089846134186,0.685936689376831,1.602913498878479,-0.736003041267395,-0.16071349382400513,0.208,"Camden Property Trust is a publicly-traded real estate investment trust that invests in apartments in the United States. As of November 30, 2021, the company owned interests in 171 apartment communities containing 58,588 apartment homes in the United States.[1]
"
CL,4335515,61604696064,39.172775,0.26110172271728516,0.89947110414505,2.101313591003418,-0.9978201389312744,-0.16156594455242157,0.1518,"Colgate-Palmolive Company is an American multinational consumer products company headquartered on Park Avenue in Midtown Manhattan, New York City. The company specializes in the production, distribution, and provision of household, health care, personal care, and veterinary products.[2]
"
CARR,4844373,42397040640,35.83688,0.24818792939186096,0.7394348978996277,1.7445648908615112,-0.8406855463981628,-0.1375710368156433,0.2966,"Carrier Global Corporation is an American multinational heating, ventilation, and air conditioning (HVAC), refrigeration, and fire and security equipment corporation based in Palm Beach Gardens, Florida. Carrier was founded in 1915 as an independent company manufacturing and distributing HVAC systems, and has since expanded to include manufacturing commercial refrigeration and food service equipment, and fire and security technologies.
"
XYL,1548354,23367690240,39.563263,0.2683694064617157,0.8436429500579834,1.7958990335464478,-0.8589764833450317,-0.11066293716430664,0.2068,"Xylem Inc. is a large American water technology provider, in public utility, residential, commercial, agricultural and industrial settings. The company does business in more than 150 countries. Launched in 2011 as the spinoff of the water-related businesses of ITT Corporation, Xylem is headquartered in Washington, DC, with 2018 revenues of $5.2 billion and 17,000 employees worldwide.[4][3]
"
MOH,365073,19672168448,21.049906,0.3151772618293762,0.8993822932243347,2.083505868911743,-1.004097819328308,-0.16193443536758423,0.2333,"Molina Healthcare, Inc. is a managed care company headquartered in Long Beach, California, United States. The company provides health insurance to individuals through government programs such as Medicaid and Medicare.
"
BMY,12058967,107476017152,13.406091,0.3048737049102783,0.981212317943573,2.193560838699341,-1.0765156745910645,-0.18598400056362152,0.2035,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb (BMS), is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey,[1] BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations. For fiscal 2022, it had a total revenue of $46.2 billion.[2]
"
OXY,9201189,55743811584,10.64358,0.2651946246623993,0.8695576190948486,1.9713302850723267,-0.9258180856704712,-0.18487854301929474,0.2806,"Occidental Petroleum Corporation (often abbreviated Oxy in reference to its ticker symbol and logo) is an American company engaged in hydrocarbon exploration in the United States, and the Middle East as well as petrochemical manufacturing in the United States, Canada, and Chile. It is organized in Delaware and headquartered in Houston. The company ranked 183rd on the 2021 Fortune 500 based on its 2020 revenues[4] and 670th on the 2021 Forbes Global 2000.[5]
"
AWK,1116007,25319436288,26.867765,0.22943733632564545,0.7979364395141602,1.8283923864364624,-0.8787329196929932,-0.1356724202632904,0.1987,"American Water is an American public utility company that, through its subsidiaries, provides water and wastewater services in the United States. It offers water and wastewater services to approximately 1,700 communities in 14 states serving a population of approximately 14 million through 3.4 million customer connections. The company's customers include residential, commercial, fire service and private fire, industrial, government facilities, and other water and wastewater utilities. 
"
TXN,4803079,136439488512,19.459845,0.0,0.0,0.0,0.0,0.0,0.2238,"32°54′40″N 96°45′08″W﻿ / ﻿32.9110°N 96.7523°W﻿ / 32.9110; -96.7523
"
CTSH,3261681,33228638208,16.163414,0.23280835151672363,0.8825191259384155,1.9461283683776855,-0.9908924102783203,-0.1652279943227768,0.2104,"Cognizant is an  American  multinational information technology services and consulting company. It is headquartered in Teaneck, New Jersey, U.S. Cognizant is part of the NASDAQ-100 and trades under CTSH.  It was founded as an in-house technology unit of Dun & Bradstreet in 1994,[6] and started serving external clients in 1996.[6]
"
MCO,632043,60652183552,40.220875,0.3101998567581177,1.004360556602478,2.194084644317627,-1.0236961841583252,-0.1407724767923355,0.1955,"Moody's Corporation, often referred to as Moody's, is an American business and financial services company. It is the holding company for Moody's Investors Service (MIS), an American credit rating agency, and Moody's Analytics (MA), an American provider of financial analysis software and services.
"
CSGP,1715331,31599128576,78.16161,0.2637571692466736,0.8415175676345825,1.81667160987854,-0.8771777749061584,-0.12128938734531403,0.2831,"CoStar Group, Inc. is a Washington, DC-based provider of information, analytics, and marketing services to the commercial property industry in the United States, Canada, the United Kingdom, France, Germany, and Spain.[1] Founded in 1987 by Andrew C. Florance, the company has grown to include the online database CoStar and many online marketplaces, including Apartments.com, LoopNet, Lands of America, and BizBuySell.
"
PSA,814154,44655562752,23.234863,0.22252033650875092,0.8226084113121033,1.958194613456726,-0.9350582957267761,-0.18321765959262848,0.2164,"Public Storage is an American international self storage company headquartered in Glendale, California, that is run as a real estate investment trust (REIT). It is the largest brand of self-storage services in the US.[4] In 2008, it was the largest of four publicly traded storage REITs.[5] There are more than 2,200 Public Storage self-storage locations in the US, Canada and Europe. It also owns 42 percent of an office parks subsidiary, sells packing supplies, and provides other services. As a REIT, it is owned by real estate investors, who receive more than 90 percent of the company's profits as a return-on-investment.[4]
"
JBHT,802104,18121193472,23.614248,0.2214963585138321,0.6966112852096558,1.6113648414611816,-0.7840370535850525,-0.08537300676107407,0.2699,"J.B. Hunt Transport Services, Inc. is an American transportation and logistics company based in Lowell, Arkansas. It was founded by Johnnie Bryan Hunt and Johnelle Hunt in Arkansas on August 10, 1961. By 1983, J.B. Hunt had grown into the 80th largest trucking firm in the U.S. and earned $623.47 million in revenue. At that time J.B. Hunt was operating 550 tractors, 1,049 trailers, and had roughly 1,050 employees.[3] J.B. Hunt primarily operates large semi-trailer trucks and provides transportation services throughout the continental U.S., Canada and Mexico. The company currently employs over 24,000 and operates more than 12,000 trucks. The company's fleet consists of over 145,000 trailers and containers.  [4]
"
